,Unnamed: 0,Date,TeamName,ScoreOff,RushAttOff,RushYdsOff,PassAttOff,PassCompOff,PassYdsOff,PassIntOff,FumblesOff,Opponent,ScoreDef,RushAttDef,RushYdsDef,PassAttDef,PassCompDef,PassYdsDef,PassIntDef,FumblesDef,Site,Line ,ScoreDiff,RushAttDiff,RushYdsDiff,PassAttDiff,PassCompDiff,PassYdsDiff,PassIntDiff,FumblesDiff,season
318,318,09/13/2008,Western Michigan,51,25,175,31,23,241,0,0,Idaho,28,42,121,39,25,334,1,1,V,8,23,-17,54,-8,-2,-93,-1,-1,2008
319,319,09/13/2008,Wisconsin,13,39,154,26,13,150,0,0,Fresno State,10,33,118,27,15,225,1,1,V,2,3,6,36,-1,-2,-75,-1,-1,2008
320,320,09/13/2008,Wyoming,16,41,176,17,11,90,0,1,North Dakota St,13,26,98,30,16,215,3,1,H, ,3,15,78,-13,-5,-125,-3,0,2008
321,321,09/17/2008,Kansas State,29,12,30,42,22,313,2,1,Louisville,38,55,303,33,22,274,0,0,V,6,-9,-43,-273,9,0,39,2,1,2008
322,322,09/17/2008,Louisville,38,55,303,33,22,274,0,0,Kansas State,29,12,30,42,22,313,2,1,H,-6,9,43,273,-9,0,-39,-2,-1,2008
323,323,09/18/2008,Colorado,17,45,187,33,22,179,1,1,West Virginia,14,52,311,15,10,43,0,1,H,-3,3,-7,-124,18,12,136,1,0,2008
324,324,09/18/2008,West Virginia,14,52,311,15,10,43,0,1,Colorado,17,45,187,33,22,179,1,1,V,3,-3,7,124,-18,-12,-136,-1,0,2008
325,325,09/19/2008,Baylor,28,43,169,25,14,208,0,0,Connecticut,31,46,225,23,13,125,2,0,V,-13,-3,-3,-56,2,1,83,-2,0,2008
326,326,09/19/2008,Connecticut,31,46,225,23,13,125,2,0,Baylor,28,43,169,25,14,208,0,0,H,13,3,3,56,-2,-1,-83,2,0,2008
327,327,09/20/2008,Air Force,23,42,53,13,7,138,2,0,Utah,30,53,197,24,16,243,1,2,H,-9.5,-7,-11,-144,-11,-9,-105,1,-2,2008
328,328,09/20/2008,Akron,22,37,153,25,14,204,0,1,Army,3,48,160,13,7,63,1,4,V,10,19,-11,-7,12,7,141,-1,-3,2008
329,329,09/20/2008,Alabama,49,35,328,15,6,74,1,0,Arkansas,14,31,92,46,24,217,4,0,V,9.5,35,4,236,-31,-18,-143,-3,0,2008
330,330,09/20/2008,Arizona,31,35,111,29,16,222,0,1,U.C.L.A.,10,28,115,31,15,81,0,1,V,3.5,21,7,-4,-2,1,141,0,0,2008
331,331,09/20/2008,Arizona State,10,19,4,36,23,208,0,1,Georgia,27,39,176,28,16,285,0,0,H,-7.5,-17,-20,-172,8,7,-77,0,1,2008
332,332,09/20/2008,Arkansas,14,31,92,46,24,217,4,0,Alabama,49,35,328,15,6,74,1,0,H,-9.5,-35,-4,-236,31,18,143,3,0,2008
333,333,09/20/2008,Arkansas State,31,34,148,31,17,292,0,0,Middle Tennessee,14,25,74,37,26,271,2,0,H,6.5,17,9,74,-6,-9,21,-2,0,2008
334,334,09/20/2008,Army,3,48,160,13,7,63,1,4,Akron,22,37,153,25,14,204,0,1,H,-10,-19,11,7,-12,-7,-141,1,3,2008
335,335,09/20/2008,Auburn,21,36,70,32,17,250,2,0,Louisiana State,26,38,178,29,14,220,1,0,H,-2.5,-5,-2,-108,3,3,30,1,0,2008
336,336,09/20/2008,Ball State,42,42,224,25,16,239,0,2,Indiana,20,48,256,25,11,159,2,0,V,-2,22,-6,-32,0,5,80,-2,2,2008
337,337,09/20/2008,Boise State,37,35,38,37,25,386,1,1,Oregon,32,52,227,32,16,237,3,1,V,-10,5,-17,-189,5,9,149,-2,0,2008
338,338,09/20/2008,Boston College,34,37,168,41,20,237,3,0,U-C-F,7,34,123,32,16,129,4,0,H,10,27,3,45,9,4,108,-1,0,2008
339,339,09/20/2008,Brigham Young,44,34,163,37,20,201,0,0,Wyoming,0,36,137,36,17,136,3,3,H,29,44,-2,26,1,3,65,-3,-3,2008
340,340,09/20/2008,Buffalo,21,35,49,40,22,237,1,1,Missouri,42,29,151,45,36,439,0,3,V,-32.5,-21,6,-102,-5,-14,-202,1,-2,2008
341,341,09/20/2008,Central Michigan,25,38,149,44,25,291,2,0,Purdue,32,29,83,36,27,261,1,1,V,-10,-7,9,66,8,-2,30,1,-1,2008
342,342,09/20/2008,Cincinnati,45,31,152,24,20,241,0,2,Miami-Ohio,20,30,66,44,28,235,1,0,H,12,25,1,86,-20,-8,6,-1,2,2008
343,343,09/20/2008,Clemson,54,46,189,31,22,227,2,0,So Carolina State,0,21,-10,35,22,162,3,1,H, ,54,25,199,-4,0,65,-1,-1,2008
344,344,09/20/2008,Colorado State,28,40,146,34,24,276,0,0,Houston,25,22,93,54,37,380,3,1,H,-6,3,18,53,-20,-13,-104,-3,-1,2008
345,345,09/20/2008,East Carolina,24,30,173,32,19,210,1,1,No Carolina State,30,34,127,39,24,257,1,1,V,7,-6,-4,46,-7,-5,-47,0,0,2008
346,346,09/20/2008,Eastern Michigan,24,39,171,40,26,282,3,0,Maryland,51,34,231,25,16,255,2,0,V,-21.5,-27,5,-60,15,10,27,1,0,2008
347,347,09/20/2008,Florida,30,39,147,15,8,96,0,0,Tennessee,6,31,96,28,18,162,1,2,V,7,24,8,51,-13,-10,-66,-1,-2,2008
348,348,09/20/2008,Florida Atlantic,3,25,101,39,20,175,4,0,Minnesota,37,40,206,24,19,235,1,0,V,-6.5,-34,-15,-105,15,1,-60,3,0,2008
349,349,09/20/2008,Florida Intl,9,34,72,21,11,117,1,0,South Florida,17,49,184,22,14,136,0,1,H,-29.5,-8,-15,-112,-1,-3,-19,1,-1,2008
350,350,09/20/2008,Florida State,3,28,102,36,12,118,5,2,Wake Forest,12,38,59,30,17,217,0,2,H,4,-9,-10,43,6,-5,-99,5,0,2008
351,351,09/20/2008,Fresno State,55,38,189,28,22,231,0,1,Toledo,54,46,297,43,24,301,0,1,V,6,1,-8,-108,-15,-2,-70,0,0,2008
352,352,09/20/2008,Georgia,27,39,176,28,16,285,0,0,Arizona State,10,19,4,36,23,208,0,1,V,7.5,17,20,172,-8,-7,77,0,-1,2008
353,353,09/20/2008,Georgia Tech,38,54,438,9,4,62,0,0,Mississippi State,7,30,108,50,31,299,2,2,H,7,31,24,330,-41,-27,-237,-2,-2,2008
354,354,09/20/2008,Houston,25,22,93,54,37,380,3,1,Colorado State,28,40,146,34,24,276,0,0,V,6,-3,-18,-53,20,13,104,3,1,2008
355,355,09/20/2008,Idaho,17,33,98,39,23,187,1,2,Utah State,42,43,370,23,14,224,1,1,V,-3.5,-25,-10,-272,16,9,-37,0,1,2008
356,356,09/20/2008,Indiana,20,48,256,25,11,159,2,0,Ball State,42,42,224,25,16,239,0,2,H,2,-22,6,32,0,-5,-80,2,-2,2008
357,357,09/20/2008,Iowa,20,41,154,34,19,203,0,1,Pittsburgh,21,37,130,25,11,129,1,1,V,-2,-1,4,24,9,8,74,-1,0,2008
358,358,09/20/2008,Iowa State,31,35,151,28,13,155,0,0,Nevada-Las Vegas,34,44,205,22,16,245,0,1,V,-1.5,-3,-9,-54,6,-3,-90,0,-1,2008
359,359,09/20/2008,Kansas,38,48,161,39,24,375,0,1,Sam Houston State,14,16,45,46,26,340,3,0,H, ,24,32,116,-7,-2,35,-3,1,2008
360,360,09/20/2008,Kent State,27,41,227,28,13,169,1,0,UL-Lafayette,44,52,414,22,15,253,0,2,V,-2,-17,-11,-187,6,-2,-84,1,-2,2008
361,361,09/20/2008,Louisiana State,26,38,178,29,14,220,1,0,Auburn,21,36,70,32,17,250,2,0,V,2.5,5,2,108,-3,-3,-30,-1,0,2008
362,362,09/20/2008,Louisiana Tech,41,50,249,27,15,196,1,2,S E Louisiana,26,21,63,60,33,377,0,2,H, ,15,29,186,-33,-18,-181,1,0,2008
363,363,09/20/2008,Marshall,34,42,201,25,16,228,0,1,Southern Miss,27,31,123,49,27,308,1,0,V,-7.5,7,11,78,-24,-11,-80,-1,1,2008
364,364,09/20/2008,Maryland,51,34,231,25,16,255,2,0,Eastern Michigan,24,39,171,40,26,282,3,0,H,21.5,27,-5,60,-15,-10,-27,-1,0,2008
365,365,09/20/2008,Memphis,31,54,276,31,16,173,0,0,Nicholls State,10,33,117,5,2,47,0,3,H, ,21,21,159,26,14,126,0,-3,2008
366,366,09/20/2008,Miami-Florida,41,28,159,29,20,239,1,0,Texas A+M,23,35,87,32,19,275,1,1,V,2.5,18,-7,72,-3,1,-36,0,-1,2008
367,367,09/20/2008,Miami-Ohio,20,30,66,44,28,235,1,0,Cincinnati,45,31,152,24,20,241,0,2,V,-12,-25,-1,-86,20,8,-6,1,-2,2008
368,368,09/20/2008,Michigan State,23,43,203,26,12,143,0,1,Notre Dame,7,22,16,41,24,242,2,1,H,9,16,21,187,-15,-12,-99,-2,0,2008
369,369,09/20/2008,Middle Tennessee,14,25,44,37,26,271,2,0,Arkansas State,31,34,148,31,17,292,0,0,V,-6.5,-17,-9,-104,6,9,-21,2,0,2008
370,370,09/20/2008,Minnesota,37,40,206,24,19,235,1,0,Florida Atlantic,3,25,101,39,20,175,4,0,H,6.5,34,15,105,-15,-1,60,-3,0,2008
371,371,09/20/2008,Mississippi,17,40,201,25,12,184,4,2,Vanderbilt,23,41,131,12,9,71,0,2,H,7,-6,-1,70,13,3,113,4,0,2008
372,372,09/20/2008,Mississippi State,7,30,108,50,31,299,2,2,Georgia Tech,38,54,438,9,4,62,0,0,V,-7,-31,-24,-330,41,27,237,2,2,2008
373,373,09/20/2008,Missouri,42,29,151,45,36,439,0,3,Buffalo,21,35,49,40,22,237,1,1,H,32.5,21,-6,102,5,14,202,-1,2,2008
374,374,09/20/2008,Navy,23,51,272,8,5,89,0,0,Rutgers,21,33,206,20,13,131,1,1,H,-6.5,2,18,66,-12,-8,-42,-1,-1,2008
375,375,09/20/2008,Nevada-Las Vegas,34,42,209,22,16,245,0,1,Iowa State,31,35,151,28,13,155,0,0,H,1.5,3,7,58,-6,3,90,0,1,2008
376,376,09/20/2008,New Mexico,14,37,126,25,18,190,4,0,Tulsa,56,37,137,39,24,469,2,1,V,-11,-42,0,-11,-14,-6,-279,2,-1,2008
377,377,09/20/2008,New Mexico State,34,25,37,39,29,329,2,2,UTEP,33,48,277,26,11,95,0,3,V,-7.5,1,-23,-240,13,18,234,2,-1,2008
378,378,09/20/2008,No Carolina State,30,34,127,39,24,257,1,1,East Carolina,24,30,173,32,19,210,1,1,H,-7,6,4,-46,7,5,47,0,0,2008
379,379,09/20/2008,North Carolina,17,32,103,26,14,204,2,2,Virginia Tech,20,42,127,22,12,141,2,0,H,4,-3,-10,-24,4,2,63,0,2,2008
380,380,09/20/2008,Northern Illinois,48,37,285,13,8,78,1,2,Indiana State,3,26,31,35,19,123,3,1,H, ,45,11,254,-22,-11,-45,-2,1,2008
381,381,09/20/2008,Northwestern,16,37,147,36,18,133,4,1,Ohio,8,28,4,44,27,228,2,2,H,10.5,8,9,143,-8,-9,-95,2,-1,2008
382,382,09/20/2008,Notre Dame,7,22,16,41,24,242,2,1,Michigan State,23,43,203,26,12,143,0,1,V,-9,-16,-21,-187,15,12,99,2,0,2008
383,383,09/20/2008,Ohio,8,28,4,44,27,228,2,2,Northwestern,16,37,147,36,18,133,4,1,V,-10.5,-8,-9,-143,8,9,95,-2,1,2008
384,384,09/20/2008,Ohio State,28,42,170,17,10,139,1,0,Troy,10,23,97,43,30,218,2,0,H,21,18,19,73,-26,-20,-79,-1,0,2008
385,385,09/20/2008,Oregon,32,52,227,32,16,237,3,1,Boise State,37,35,38,37,25,386,1,1,H,10,-5,17,189,-5,-9,-149,2,0,2008
386,386,09/20/2008,Penn State,45,45,303,31,18,243,1,1,Temple,3,28,16,32,17,122,3,0,H,28.5,42,17,287,-1,1,121,-2,1,2008
387,387,09/20/2008,Pittsburgh,21,37,130,25,11,129,1,1,Iowa,20,39,158,34,19,203,0,1,H,2,1,-2,-28,-9,-8,-74,1,0,2008
388,388,09/20/2008,Purdue,32,29,83,36,27,261,1,1,Central Michigan,25,38,149,44,25,291,2,0,H,10,7,-9,-66,-8,2,-30,-1,1,2008
389,389,09/20/2008,Rice,10,24,17,48,30,301,0,0,Texas,32,44,259,24,20,341,0,2,V,-28.5,-22,-20,-242,24,10,-40,0,-2,2008
390,390,09/20/2008,Rutgers,21,33,206,20,13,131,1,1,Navy,23,51,272,8,5,89,0,0,V,6.5,-2,-18,-66,12,8,42,1,1,2008
391,391,09/20/2008,S-M-U,7,12,-8,39,20,218,2,1,Texas Christian,48,47,271,29,19,227,0,0,H,-24.5,-41,-35,-279,10,1,-9,2,1,2008
392,392,09/20/2008,San Jose State,10,35,54,26,23,165,0,2,Stanford,23,36,204,28,13,159,1,1,V,-7,-13,-1,-150,-2,10,6,-1,1,2008
393,393,09/20/2008,South Carolina,23,42,172,34,23,204,2,1,Wofford,13,43,185,13,8,100,0,0,H, ,10,-1,-13,21,15,104,2,1,2008
394,394,09/20/2008,South Florida,17,49,184,22,14,136,0,1,Florida Intl,9,34,72,21,11,125,1,0,V,29.5,8,15,112,1,3,11,-1,1,2008
395,395,09/20/2008,Southern Miss,27,31,153,49,27,308,1,0,Marshall,34,42,201,25,16,228,0,1,H,7.5,-7,-11,-48,24,11,80,1,-1,2008
396,396,09/20/2008,Stanford,23,36,204,28,13,159,1,1,San Jose State,10,35,54,26,23,165,0,2,H,7,13,1,150,2,-10,-6,1,-1,2008
397,397,09/20/2008,Syracuse,30,42,271,17,14,167,0,1,Northeastern,21,24,90,37,23,293,2,1,H, ,9,18,181,-20,-9,-126,-2,0,2008
398,398,09/20/2008,Temple,3,28,16,32,17,122,3,0,Penn State,45,45,303,31,18,243,1,1,V,-28.5,-42,-17,-287,1,-1,-121,2,-1,2008
399,399,09/20/2008,Tennessee,6,31,96,28,18,162,1,2,Florida,30,39,147,15,8,96,0,0,H,-7,-24,-8,-51,13,10,66,1,2,2008
400,400,09/20/2008,Texas,32,44,259,24,20,341,0,2,Rice,10,24,17,48,30,301,0,0,H,28.5,22,20,242,-24,-10,40,0,2,2008
401,401,09/20/2008,Texas A+M,23,35,87,32,19,275,1,1,Miami-Florida,41,28,159,29,20,239,1,0,H,-2.5,-18,7,-72,3,-1,36,0,1,2008
402,402,09/20/2008,Texas Christian,48,47,271,29,19,227,0,0,S-M-U,7,12,-8,39,20,218,2,1,V,24.5,41,35,279,-10,-1,9,-2,-1,2008
403,403,09/20/2008,Texas Tech,56,25,179,43,31,359,0,1,Massachusetts,14,33,92,26,17,166,1,0,H, ,42,-8,87,17,14,193,-1,1,2008
404,404,09/20/2008,Toledo,54,46,297,43,24,301,0,1,Fresno State,55,38,189,28,22,231,0,1,H,-6,-1,8,108,15,2,70,0,0,2008
405,405,09/20/2008,Troy,10,23,97,43,30,218,2,0,Ohio State,28,42,170,17,10,139,1,0,V,-21,-18,-19,-73,26,20,79,1,0,2008
406,406,09/20/2008,Tulane,24,45,182,34,19,272,1,0,UL-Monroe,10,28,64,18,13,118,1,0,H,5,14,17,118,16,6,154,0,0,2008
407,407,09/20/2008,Tulsa,56,37,137,39,24,469,2,1,New Mexico,14,37,126,25,18,190,4,0,H,11,42,0,11,14,6,279,-2,1,2008
408,408,09/20/2008,U-A-B,45,37,248,22,14,238,0,0,Alabama State,10,25,17,33,25,259,1,1,H, ,35,12,231,-11,-11,-21,-1,-1,2008
409,409,09/20/2008,U-C-F,7,34,123,32,16,129,4,0,Boston College,34,37,168,41,20,237,3,0,V,-10,-27,-3,-45,-9,-4,-108,1,0,2008
410,410,09/20/2008,U.C.L.A.,10,28,115,31,15,81,0,1,Arizona,31,35,111,29,16,222,0,1,H,-3.5,-21,-7,4,2,-1,-141,0,0,2008
411,411,09/20/2008,UL-Lafayette,44,52,414,22,15,253,0,2,Kent State,27,41,227,28,13,169,1,0,H,2,17,11,187,-6,2,84,-1,2,2008
412,412,09/20/2008,UL-Monroe,10,28,64,18,13,118,1,0,Tulane,24,45,182,34,19,272,1,0,V,-5,-14,-17,-118,-16,-6,-154,0,0,2008
413,413,09/20/2008,UTEP,33,48,277,26,11,95,0,3,New Mexico State,34,25,37,39,29,329,2,2,H,7.5,-1,23,240,-13,-18,-234,-2,1,2008
414,414,09/20/2008,Utah,30,55,212,24,16,243,1,2,Air Force,23,42,53,13,7,138,2,0,V,9.5,7,13,159,11,9,105,-1,2,2008
415,415,09/20/2008,Utah State,42,45,356,23,14,224,1,1,Idaho,17,33,99,39,23,187,1,1,H,3.5,25,12,257,-16,-9,37,0,0,2008
416,416,09/20/2008,Vanderbilt,23,41,131,12,9,71,0,2,Mississippi,17,40,201,25,12,184,4,2,V,-7,6,1,-70,-13,-3,-113,-4,0,2008
417,417,09/20/2008,Virginia Tech,20,42,127,22,12,141,2,0,North Carolina,17,32,103,26,14,204,2,2,V,-4,3,10,24,-4,-2,-63,0,-2,2008
418,418,09/20/2008,Wake Forest,12,38,59,30,17,217,0,2,Florida State,3,28,102,36,12,118,5,2,V,-4,9,10,-43,-6,5,99,-5,0,2008
419,419,09/20/2008,Washington State,48,51,277,41,22,361,3,1,Portland State,9,11,8,49,20,238,2,1,H, ,39,40,269,-8,2,123,1,0,2008
420,420,09/20/2008,Western Kentucky,50,38,116,27,17,245,1,0,Murray State,9,20,11,42,26,228,4,0,H, ,41,18,105,-15,-9,17,-3,0,2008
421,421,09/20/2008,Western Michigan,41,39,274,38,31,359,1,0,Tennessee Tech,7,24,100,33,19,151,0,0,H, ,34,15,174,5,12,208,1,0,2008
422,422,09/20/2008,Wyoming,0,36,137,36,17,136,3,3,Brigham Young,44,34,163,37,20,201,0,0,V,-29,-44,2,-26,-1,-3,-65,3,3,2008
423,423,09/25/2008,Oregon State,27,45,176,28,18,167,0,0,Southern Cal,21,22,86,29,18,227,1,1,H,-24.5,6,23,90,-1,0,-60,-1,-1,2008
424,424,09/25/2008,S-M-U,27,13,55,44,21,256,2,0,Tulane,34,42,220,24,19,254,1,1,V,-17.5,-7,-29,-165,20,2,2,1,-1,2008
425,425,09/25/2008,Southern Cal,21,22,86,29,18,227,1,1,Oregon State,27,45,176,28,18,167,0,0,V,24.5,-6,-23,-90,1,0,60,1,1,2008
426,426,09/25/2008,Tulane,34,42,220,24,19,254,1,1,S-M-U,27,13,55,44,21,256,2,0,H,17.5,7,29,165,-20,-2,-2,-1,1,2008
427,427,09/26/2008,Connecticut,26,42,157,20,10,122,0,1,Louisville,21,41,261,30,17,247,2,1,V,-3.5,5,1,-104,-10,-7,-125,-2,0,2008
428,428,09/26/2008,Louisville,21,41,261,30,17,247,2,1,Connecticut,26,42,157,20,10,122,0,1,H,3.5,-5,-1,104,10,7,125,2,0,2008
429,429,09/27/2008,Akron,15,33,104,42,26,254,1,0,Cincinnati,17,31,104,38,24,322,0,2,H,-11,-2,2,0,4,2,-68,1,-2,2008
430,430,09/27/2008,Alabama,41,45,129,16,13,205,0,1,Georgia,30,16,50,43,24,274,1,1,V,-6.5,11,29,79,-27,-11,-69,-1,0,2008
431,431,09/27/2008,Arkansas,10,26,11,28,14,180,1,1,Texas,52,50,208,23,21,213,0,1,V,-27.5,-42,-24,-197,5,-7,-33,1,0,2008
432,432,09/27/2008,Arkansas State,17,40,179,23,11,173,1,1,Memphis,29,41,243,29,12,210,1,0,V,2,-12,-1,-64,-6,-1,-37,0,1,2008
433,433,09/27/2008,Army,17,65,280,5,1,4,0,1,Texas A+M,21,29,133,19,13,157,1,0,V,-27,-4,36,147,-14,-12,-153,-1,1,2008
434,434,09/27/2008,Auburn,14,38,97,29,18,129,1,0,Tennessee,12,33,124,24,8,67,0,1,H,6.5,2,5,-27,5,10,62,1,-1,2008
435,435,09/27/2008,Ball State,41,37,158,35,23,265,0,0,Kent State,20,35,176,24,13,177,1,0,H,21,21,2,-18,11,10,88,-1,0,2008
436,436,09/27/2008,Boston College,42,40,289,9,3,27,0,1,Rhode Island,0,29,53,44,28,214,4,1,H, ,42,11,236,-35,-25,-187,-4,0,2008
437,437,09/27/2008,Bowling Green,45,40,101,36,22,287,0,1,Wyoming,16,37,192,32,16,124,4,1,V,3,29,3,-91,4,6,163,-4,0,2008
438,438,09/27/2008,Buffalo,25,30,66,33,23,270,0,0,Central Michigan,27,39,208,26,21,152,0,1,V,-7,-2,-9,-142,7,2,118,0,-1,2008
439,439,09/27/2008,California,42,30,189,26,15,159,0,2,Colorado State,7,46,125,36,18,226,3,0,H,27.5,35,-16,64,-10,-3,-67,-3,2,2008
440,440,09/27/2008,Central Michigan,27,39,208,26,21,152,0,1,Buffalo,25,30,66,33,23,270,0,0,H,7,2,9,142,-7,-2,-118,0,1,2008
441,441,09/27/2008,Cincinnati,17,31,104,38,24,322,0,2,Akron,15,33,104,42,26,254,1,0,V,11,2,-2,0,-4,-2,68,-1,2,2008
442,442,09/27/2008,Clemson,17,41,221,22,15,151,1,2,Maryland,20,29,123,30,16,172,0,0,H,11,-3,12,98,-8,-1,-21,1,2,2008
443,443,09/27/2008,Colorado,21,37,124,36,17,154,1,1,Florida State,39,46,259,22,10,119,1,1,N,-6,-18,-9,-135,14,7,35,0,0,2008
444,444,09/27/2008,Colorado State,7,46,125,36,18,226,3,0,California,42,30,184,27,16,164,0,2,V,-27.5,-35,16,-59,9,2,62,3,-2,2008
445,445,09/27/2008,Duke,31,37,84,33,19,174,2,0,Virginia,3,33,110,42,19,194,4,2,H,7.5,28,4,-26,-9,0,-20,-2,-2,2008
446,446,09/27/2008,East Carolina,24,36,126,28,15,149,2,1,Houston,41,40,222,44,36,399,1,3,H,10.5,-17,-4,-96,-16,-21,-250,1,-2,2008
447,447,09/27/2008,Eastern Michigan,0,33,119,39,21,140,2,0,Northern Illinois,37,43,235,17,13,104,0,0,H,-5.5,-37,-10,-116,22,8,36,2,0,2008
448,448,09/27/2008,Florida,30,35,124,38,24,319,0,3,Mississippi,31,38,140,21,9,185,1,0,H,23.5,-1,-3,-16,17,15,134,-1,3,2008
449,449,09/27/2008,Florida Intl,35,45,141,13,6,98,0,0,Toledo,16,31,94,46,27,208,1,3,V,-18,19,14,47,-33,-21,-110,-1,-3,2008
450,450,09/27/2008,Florida State,39,46,259,22,10,119,1,1,Colorado,21,37,124,36,17,154,1,1,N,6,18,9,135,-14,-7,-35,0,0,2008
451,451,09/27/2008,Fresno State,36,40,207,31,21,236,1,0,U.C.L.A.,31,38,234,20,11,150,0,1,V,7,5,2,-27,11,10,86,1,-1,2008
452,452,09/27/2008,Georgia,30,16,50,43,24,274,1,1,Alabama,41,45,129,16,13,205,0,1,H,6.5,-11,-29,-79,27,11,69,1,0,2008
453,453,09/27/2008,Hawaii,17,29,131,36,21,225,4,2,San Jose State,20,39,85,28,14,152,0,0,H,3,-3,-10,46,8,7,73,4,2,2008
454,454,09/27/2008,Houston,41,40,217,45,37,404,1,3,East Carolina,24,36,126,28,15,149,2,1,V,-10.5,17,4,91,17,22,255,-1,2,2008
455,455,09/27/2008,Idaho,17,40,182,34,16,169,3,1,San Diego State,45,34,158,40,26,445,1,1,V,-12.5,-28,6,24,-6,-10,-276,2,0,2008
456,456,09/27/2008,Illinois,24,42,189,24,13,183,1,1,Penn State,38,44,241,20,14,181,0,1,V,-15,-14,-2,-52,4,-1,2,1,0,2008
457,457,09/27/2008,Indiana,29,28,189,44,23,284,2,1,Michigan State,42,52,236,26,14,261,0,0,H,-8,-13,-24,-47,18,9,23,2,1,2008
458,458,09/27/2008,Iowa,17,31,169,30,21,238,1,4,Northwestern,22,34,106,45,28,284,1,0,H,-8.5,-5,-3,63,-15,-7,-46,0,4,2008
459,459,09/27/2008,Kansas State,45,45,198,28,21,272,0,1,UL-Lafayette,37,51,335,29,16,174,0,0,H,21.5,8,-6,-137,-1,5,98,0,1,2008
460,460,09/27/2008,Kent State,20,35,176,24,13,177,1,0,Ball State,41,37,158,35,23,265,0,0,V,-21,-21,-2,18,-11,-10,-88,1,0,2008
461,461,09/27/2008,Kentucky,41,38,216,32,21,182,1,0,Western Kentucky,3,37,142,14,6,15,0,1,H,19,38,1,74,18,15,167,1,-1,2008
462,462,09/27/2008,Louisiana State,34,37,166,27,18,261,1,1,Mississippi State,24,31,110,26,17,175,0,0,H,24,10,6,56,1,1,86,1,1,2008
463,463,09/27/2008,Marshall,3,25,39,37,15,119,1,2,West Virginia,27,42,319,28,22,174,1,1,V,-15.5,-24,-17,-280,9,-7,-55,0,1,2008
464,464,09/27/2008,Maryland,20,29,123,30,16,172,0,0,Clemson,17,41,221,22,15,151,1,2,V,-11,3,-12,-98,8,1,21,-1,-2,2008
465,465,09/27/2008,Memphis,29,41,243,29,12,210,1,0,Arkansas State,17,40,179,23,11,173,1,1,H,-2,12,1,64,6,1,37,0,-1,2008
466,466,09/27/2008,Miami-Florida,24,33,135,33,22,174,2,0,North Carolina,28,33,35,24,13,264,0,0,H,7.5,-4,0,100,9,9,-90,2,0,2008
467,467,09/27/2008,Michigan,27,34,172,31,12,96,2,3,Wisconsin,25,44,158,37,20,226,2,2,H,-5,2,-10,14,-6,-8,-130,0,1,2008
468,468,09/27/2008,Michigan State,42,52,236,26,14,261,0,0,Indiana,29,28,189,44,23,284,2,1,V,8,13,24,47,-18,-9,-23,-2,-1,2008
469,469,09/27/2008,Minnesota,21,28,81,36,23,187,1,2,Ohio State,34,37,279,22,13,135,0,1,V,-20.5,-13,-9,-198,14,10,52,1,1,2008
470,470,09/27/2008,Mississippi,31,38,140,21,9,185,1,0,Florida,30,35,124,38,24,319,0,3,V,-23.5,1,3,16,-17,-15,-134,1,-3,2008
471,471,09/27/2008,Mississippi State,24,31,110,26,17,175,0,0,Louisiana State,34,37,166,27,18,261,1,1,V,-24,-10,-6,-56,-1,-1,-86,-1,-1,2008
472,472,09/27/2008,Navy,24,59,292,4,3,51,0,2,Wake Forest,17,31,43,40,26,270,4,2,V,-15.5,7,28,249,-36,-23,-219,-4,0,2008
473,473,09/27/2008,Nebraska,30,25,55,26,17,278,1,1,Virginia Tech,35,55,206,15,9,171,0,0,H,7,-5,-30,-151,11,8,107,1,1,2008
474,474,09/27/2008,Nevada-Las Vegas,27,23,54,38,18,327,1,1,Nevada-Reno,49,58,444,16,11,176,0,1,H,3.5,-22,-35,-390,22,7,151,1,0,2008
475,475,09/27/2008,Nevada-Reno,49,58,444,16,11,176,0,1,Nevada-Las Vegas,27,23,54,38,18,327,1,1,V,-3.5,22,35,390,-22,-7,-151,-1,0,2008
476,476,09/27/2008,New Mexico,35,63,297,16,7,55,1,0,New Mexico State,24,18,48,38,24,382,1,-1,V,3,11,45,249,-22,-17,-327,0,1,2008
477,477,09/27/2008,New Mexico State,24,18,48,38,24,382,1,0,New Mexico,35,63,297,16,7,55,1,0,H,-3,-11,-45,-249,22,17,327,0,0,2008
478,478,09/27/2008,No Carolina State,10,27,26,32,9,239,3,0,South Florida,41,48,245,33,21,275,0,0,H,-10.5,-31,-21,-219,-1,-12,-36,3,0,2008
479,479,09/27/2008,North Carolina,28,33,35,24,13,264,0,0,Miami-Florida,24,33,135,33,22,174,2,0,V,-7.5,4,0,-100,-9,-9,90,-2,0,2008
480,480,09/27/2008,North Texas,20,30,155,45,26,257,3,3,Rice,77,39,174,30,23,328,0,0,V,-15.5,-57,-9,-19,15,3,-71,3,3,2008
481,481,09/27/2008,Northern Illinois,37,43,235,17,13,104,0,0,Eastern Michigan,0,33,119,39,21,140,2,0,V,5.5,37,10,116,-22,-8,-36,-2,0,2008
482,482,09/27/2008,Northwestern,22,34,106,45,28,284,1,0,Iowa,17,31,169,30,21,238,1,4,V,8.5,5,3,-63,15,7,46,0,-4,2008
483,483,09/27/2008,Notre Dame,38,40,201,35,20,275,0,0,Purdue,21,17,103,55,29,359,1,0,H,1.5,17,23,98,-20,-9,-84,-1,0,2008
